12 0:0.00348626411937 1:0.00348626411937 2:0.00348626411937 3:0.00348626411937 4:0.00348626411937 5:0.00348626411937 6:0.00348626411937 7:0.00348626411937 8:0.00348626411937 9:0.0175707711616 10:0.00348626411937 11:0.00348626411937 12:0.00348626411937 13:0.221796123274 14:0.00348626411937 15:0.00348626411937 16:0.00348626411937 17:0.00348626411937 18:0.00348626411937 19:0.00348626411937 20:0.00348626411937 21:0.00348626411937 22:0.00348626411937 23:0.00348626411937 24:0.0175707711616 25:0.00348626411937 26:0.00348626411937 27:0.00348626411937 28:0.00348626411937 29:0.00348626411937 30:0.0105285176405 31:0.00348626411937 32:0.0175707711616 33:0.0598242922884 34:0.00348626411937 35:0.00348626411937 36:0.0105285176405 37:0.00348626411937 38:0.00348626411937 39:0.0457397852461 40:0.00348626411937 41:0.00348626411937 42:0.137289081021 43:0.00348626411937 44:0.00348626411937 45:0.00348626411937 46:0.00348626411937 47:0.00348626411937 48:0.00348626411937 49:0.0105285176405 50:0.00348626411937 51:0.0105285176405 52:0.00348626411937 53:0.00348626411937 54:0.00348626411937 55:0.00348626411937 56:0.0105285176405 57:0.00348626411937 58:0.00348626411937 59:0.00348626411937 60:0.00348626411937 61:0.0105285176405 62:0.0105285176405 63:0.00348626411937 64:0.0105285176405 65:0.00348626411937 66:0.00348626411937 67:0.00348626411937 68:0.00348626411937 69:0.00348626411937 70:0.0105285176405 71:0.00348626411937 72:0.00348626411937 73:0.00348626411937 74:0.00348626411937 75:0.00348626411937 76:0.00348626411937 77:0.038697531725 78:0.00348626411937 79:0.0316552782039 80:0.00348626411937 81:0.00348626411937 82:0.00348626411937 83:0.0105285176405 84:0.00348626411937 85:0.00348626411937 86:0.00348626411937 87:0.00348626411937 88:0.00348626411937 89:0.0105285176405 90:0.00348626411937 91:0.00348626411937 92:0.0105285176405 93:0.00348626411937 94:0.00348626411937 95:0.0105285176405 96:0.00348626411937 97:0.00348626411937 98:0.00348626411937 99:0.00348626411937 100:0.00348626411937
12 0:0.0180800688765 1:0.00358731525326 2:0.00358731525326 3:0.0108336920649 4:0.00358731525326 5:0.00358731525326 6:0.00358731525326 7:0.00358731525326 8:0.00358731525326 9:0.00358731525326 10:0.00358731525326 11:0.00358731525326 12:0.00358731525326 13:0.00358731525326 14:0.00358731525326 15:0.00358731525326 16:0.0108336920649 17:0.00358731525326 18:0.00358731525326 19:0.00358731525326 20:0.00358731525326 21:0.00358731525326 22:0.00358731525326 23:0.00358731525326 24:0.00358731525326 25:0.00358731525326 26:0.00358731525326 27:0.00358731525326 28:0.0108336920649 29:0.00358731525326 30:0.00358731525326 31:0.00358731525326 32:0.00358731525326 33:0.00358731525326 34:0.00358731525326 35:0.00358731525326 36:0.00358731525326 37:0.00358731525326 38:0.00358731525326 39:0.00358731525326 40:0.00358731525326 41:0.00358731525326 42:0.503587315253 43:0.00358731525326 44:0.00358731525326 45:0.00358731525326 46:0.00358731525326 47:0.00358731525326 48:0.0108336920649 49:0.00358731525326 50:0.0108336920649 51:0.00358731525326 52:0.00358731525326 53:0.00358731525326 54:0.00358731525326 55:0.00358731525326 56:0.00358731525326 57:0.0108336920649 58:0.0108336920649 59:0.00358731525326 60:0.00358731525326 61:0.00358731525326 62:0.00358731525326 63:0.00358731525326 64:0.00358731525326 65:0.00358731525326 66:0.00358731525326 67:0.00358731525326 68:0.00358731525326 69:0.00358731525326 70:0.00358731525326 71:0.00358731525326 72:0.00358731525326 73:0.00358731525326 74:0.00358731525326 75:0.00358731525326 76:0.00358731525326 77:0.00358731525326 78:0.00358731525326 79:0.00358731525326 80:0.00358731525326 81:0.0108336920649 82:0.00358731525326 83:0.0325728224996 84:0.0108336920649 85:0.00358731525326 86:0.00358731525326 87:0.00358731525326 88:0.0180800688765 89:0.00358731525326 90:0.00358731525326 91:0.00358731525326 92:0.00358731525326 93:0.00358731525326 94:0.0180800688765 95:0.00358731525326 96:0.00358731525326 97:0.00358731525326 98:0.00358731525326 99:0.00358731525326 100:0.00358731525326
12 0:0.0039603960396 1:0.0119603960396 2:0.0039603960396 3:0.0199603960396 4:0.0039603960396 5:0.0039603960396 6:0.0039603960396 7:0.0039603960396 8:0.0039603960396 9:0.0039603960396 10:0.0039603960396 11:0.0039603960396 12:0.0039603960396 13:0.0039603960396 14:0.0039603960396 15:0.0039603960396 16:0.0119603960396 17:0.0039603960396 18:0.0039603960396 19:0.0039603960396 20:0.0039603960396 21:0.0039603960396 22:0.0119603960396 23:0.0039603960396 24:0.0039603960396 25:0.0039603960396 26:0.0039603960396 27:0.0039603960396 28:0.0039603960396 29:0.0119603960396 30:0.0039603960396 31:0.0039603960396 32:0.0039603960396 33:0.0039603960396 34:0.0039603960396 35:0.0039603960396 36:0.0039603960396 37:0.0039603960396 38:0.0039603960396 39:0.0039603960396 40:0.0039603960396 41:0.0039603960396 42:0.50796039604 43:0.0039603960396 44:0.0039603960396 45:0.0039603960396 46:0.0039603960396 47:0.0039603960396 48:0.0039603960396 49:0.0039603960396 50:0.0039603960396 51:0.0039603960396 52:0.0119603960396 53:0.0039603960396 54:0.0039603960396 55:0.0039603960396 56:0.0119603960396 57:0.0039603960396 58:0.0119603960396 59:0.0039603960396 60:0.0039603960396 61:0.0039603960396 62:0.0039603960396 63:0.0039603960396 64:0.0039603960396 65:0.0039603960396 66:0.0039603960396 67:0.0039603960396 68:0.0039603960396 69:0.0039603960396 70:0.0039603960396 71:0.0039603960396 72:0.0039603960396 73:0.0039603960396 74:0.0039603960396 75:0.0039603960396 76:0.0039603960396 77:0.0039603960396 78:0.0039603960396 79:0.0039603960396 80:0.0119603960396 81:0.0039603960396 82:0.0039603960396 83:0.0039603960396 84:0.0119603960396 85:0.0039603960396 86:0.0039603960396 87:0.0039603960396 88:0.0039603960396 89:0.0039603960396 90:0.0119603960396 91:0.0039603960396 92:0.0039603960396 93:0.0039603960396 94:0.0039603960396 95:0.0039603960396 96:0.0039603960396 97:0.0039603960396 98:0.0039603960396 99:0.0039603960396 100:0.0039603960396
12 0:0.0037503750375 1:0.0037503750375 2:0.0037503750375 3:0.0037503750375 4:0.0037503750375 5:0.0037503750375 6:0.0037503750375 7:0.0037503750375 8:0.0113261326133 9:0.0037503750375 10:0.0037503750375 11:0.0037503750375 12:0.0037503750375 13:0.0037503750375 14:0.0037503750375 15:0.0113261326133 16:0.0113261326133 17:0.0037503750375 18:0.0037503750375 19:0.0037503750375 20:0.0037503750375 21:0.0037503750375 22:0.0037503750375 23:0.0037503750375 24:0.0037503750375 25:0.0037503750375 26:0.0037503750375 27:0.0037503750375 28:0.0037503750375 29:0.0037503750375 30:0.018901890189 31:0.0037503750375 32:0.0037503750375 33:0.0037503750375 34:0.0037503750375 35:0.0113261326133 36:0.0037503750375 37:0.0037503750375 38:0.0037503750375 39:0.0037503750375 40:0.0037503750375 41:0.0037503750375 42:0.367386738674 43:0.0264776477648 44:0.0037503750375 45:0.0113261326133 46:0.0037503750375 47:0.0037503750375 48:0.0037503750375 49:0.0037503750375 50:0.0037503750375 51:0.0037503750375 52:0.0037503750375 53:0.0037503750375 54:0.0037503750375 55:0.0037503750375 56:0.0037503750375 57:0.0037503750375 58:0.0113261326133 59:0.0113261326133 60:0.0037503750375 61:0.0113261326133 62:0.0113261326133 63:0.0037503750375 64:0.0113261326133 65:0.0264776477648 66:0.0037503750375 67:0.0037503750375 68:0.0037503750375 69:0.0113261326133 70:0.0037503750375 71:0.0037503750375 72:0.0037503750375 73:0.0037503750375 74:0.0037503750375 75:0.0113261326133 76:0.0037503750375 77:0.0037503750375 78:0.0037503750375 79:0.0037503750375 80:0.0037503750375 81:0.0113261326133 82:0.0113261326133 83:0.0037503750375 84:0.0037503750375 85:0.0037503750375 86:0.0037503750375 87:0.0340534053405 88:0.0037503750375 89:0.0037503750375 90:0.0037503750375 91:0.0037503750375 92:0.0037503750375 93:0.0037503750375 94:0.0113261326133 95:0.0037503750375 96:0.0037503750375 97:0.0037503750375 98:0.0037503750375 99:0.0567806780678 100:0.0037503750375
12 0:0.00555780485112 1:0.00555780485112 2:0.00184033273216 3:0.00184033273216 4:0.00184033273216 5:0.016710221208 6:0.00184033273216 7:0.00184033273216 8:0.00555780485112 9:0.00927527697008 10:0.00184033273216 11:0.00184033273216 12:0.00927527697008 13:0.0352975818028 14:0.00184033273216 15:0.00184033273216 16:0.00184033273216 17:0.00184033273216 18:0.00555780485112 19:0.020427693327 20:0.00184033273216 21:0.00555780485112 22:0.00555780485112 23:0.00927527697008 24:0.00555780485112 25:0.00927527697008 26:0.00184033273216 27:0.012992749089 28:0.00184033273216 29:0.00184033273216 30:0.00184033273216 31:0.00184033273216 32:0.00184033273216 33:0.012992749089 34:0.012992749089 35:0.00555780485112 36:0.00555780485112 37:0.00184033273216 38:0.00555780485112 39:0.00184033273216 40:0.00184033273216 41:0.00184033273216 42:0.407044793699 43:0.016710221208 44:0.00184033273216 45:0.00555780485112 46:0.00184033273216 47:0.0241451654459 48:0.00184033273216 49:0.00184033273216 50:0.00184033273216 51:0.00555780485112 52:0.00184033273216 53:0.00184033273216 54:0.00927527697008 55:0.00184033273216 56:0.00927527697008 57:0.00184033273216 58:0.00184033273216 59:0.00184033273216 60:0.00184033273216 61:0.020427693327 62:0.00184033273216 63:0.012992749089 64:0.016710221208 65:0.00555780485112 66:0.00184033273216 67:0.00184033273216 68:0.00927527697008 69:0.00184033273216 70:0.00184033273216 71:0.00184033273216 72:0.00184033273216 73:0.00184033273216 74:0.00184033273216 75:0.00184033273216 76:0.00184033273216 77:0.00555780485112 78:0.00184033273216 79:0.00184033273216 80:0.00184033273216 81:0.00927527697008 82:0.00184033273216 83:0.00184033273216 84:0.00927527697008 85:0.00184033273216 86:0.00555780485112 87:0.00184033273216 88:0.00184033273216 89:0.00555780485112 90:0.00555780485112 91:0.00184033273216 92:0.00184033273216 93:0.00927527697008 94:0.00184033273216 95:0.00184033273216 96:0.0278626375649 97:0.012992749089 98:0.00184033273216 99:0.0352975818028 100:0.020427693327
12 0:0.00430477830392 1:0.00430477830392 2:0.00430477830392 3:0.00430477830392 4:0.0303917348257 5:0.00430477830392 6:0.00430477830392 7:0.00430477830392 8:0.00430477830392 9:0.00430477830392 10:0.00430477830392 11:0.00430477830392 12:0.0390873869996 13:0.00430477830392 14:0.0130004304778 15:0.00430477830392 16:0.00430477830392 17:0.00430477830392 18:0.00430477830392 19:0.00430477830392 20:0.00430477830392 21:0.00430477830392 22:0.00430477830392 23:0.00430477830392 24:0.00430477830392 25:0.00430477830392 26:0.00430477830392 27:0.0216960826517 28:0.00430477830392 29:0.00430477830392 30:0.00430477830392 31:0.00430477830392 32:0.0130004304778 33:0.00430477830392 34:0.00430477830392 35:0.00430477830392 36:0.00430477830392 37:0.00430477830392 38:0.291261300043 39:0.00430477830392 40:0.00430477830392 41:0.00430477830392 42:0.0651743435213 43:0.00430477830392 44:0.00430477830392 45:0.00430477830392 46:0.00430477830392 47:0.00430477830392 48:0.00430477830392 49:0.00430477830392 50:0.00430477830392 51:0.00430477830392 52:0.0130004304778 53:0.00430477830392 54:0.00430477830392 55:0.00430477830392 56:0.00430477830392 57:0.00430477830392 58:0.0130004304778 59:0.00430477830392 60:0.00430477830392 61:0.00430477830392 62:0.00430477830392 63:0.00430477830392 64:0.00430477830392 65:0.0130004304778 66:0.00430477830392 67:0.00430477830392 68:0.00430477830392 69:0.00430477830392 70:0.00430477830392 71:0.00430477830392 72:0.00430477830392 73:0.00430477830392 74:0.0130004304778 75:0.00430477830392 76:0.00430477830392 77:0.00430477830392 78:0.00430477830392 79:0.00430477830392 80:0.00430477830392 81:0.00430477830392 82:0.00430477830392 83:0.0390873869996 84:0.00430477830392 85:0.00430477830392 86:0.00430477830392 87:0.00430477830392 88:0.0130004304778 89:0.00430477830392 90:0.0130004304778 91:0.00430477830392 92:0.00430477830392 93:0.00430477830392 94:0.00430477830392 95:0.00430477830392 96:0.0130004304778 97:0.00430477830392 98:0.00430477830392 99:0.00430477830392 100:0.0303917348257
12 0:0.00634678852501 1:0.00634678852501 2:0.00634678852501 3:0.00634678852501 4:0.00634678852501 5:0.00634678852501 6:0.00634678852501 7:0.00634678852501 8:0.00634678852501 9:0.00634678852501 10:0.0191673013455 11:0.00634678852501 12:0.00634678852501 13:0.00634678852501 14:0.0191673013455 15:0.00634678852501 16:0.00634678852501 17:0.00634678852501 18:0.00634678852501 19:0.0191673013455 20:0.00634678852501 21:0.00634678852501 22:0.00634678852501 23:0.00634678852501 24:0.00634678852501 25:0.00634678852501 26:0.0191673013455 27:0.00634678852501 28:0.00634678852501 29:0.031987814166 30:0.00634678852501 31:0.00634678852501 32:0.00634678852501 33:0.00634678852501 34:0.0191673013455 35:0.00634678852501 36:0.00634678852501 37:0.00634678852501 38:0.00634678852501 39:0.0191673013455 40:0.00634678852501 41:0.00634678852501 42:0.0191673013455 43:0.0576288398071 44:0.00634678852501 45:0.00634678852501 46:0.00634678852501 47:0.00634678852501 48:0.00634678852501 49:0.00634678852501 50:0.00634678852501 51:0.00634678852501 52:0.0448083269865 53:0.00634678852501 54:0.00634678852501 55:0.00634678852501 56:0.00634678852501 57:0.00634678852501 58:0.00634678852501 59:0.00634678852501 60:0.00634678852501 61:0.00634678852501 62:0.00634678852501 63:0.00634678852501 64:0.00634678852501 65:0.00634678852501 66:0.00634678852501 67:0.00634678852501 68:0.0191673013455 69:0.031987814166 70:0.0191673013455 71:0.00634678852501 72:0.00634678852501 73:0.00634678852501 74:0.031987814166 75:0.00634678852501 76:0.00634678852501 77:0.00634678852501 78:0.00634678852501 79:0.00634678852501 80:0.00634678852501 81:0.0191673013455 82:0.031987814166 83:0.00634678852501 84:0.00634678852501 85:0.00634678852501 86:0.0448083269865 87:0.00634678852501 88:0.00634678852501 89:0.00634678852501 90:0.00634678852501 91:0.00634678852501 92:0.00634678852501 93:0.00634678852501 94:0.00634678852501 95:0.00634678852501 96:0.00634678852501 97:0.00634678852501 98:0.00634678852501 99:0.00634678852501 100:0.00634678852501
12 0:0.00273508013785 1:0.00273508013785 2:0.0082599420163 3:0.00273508013785 4:0.00273508013785 5:0.00273508013785 6:0.00273508013785 7:0.00273508013785 8:0.00273508013785 9:0.00273508013785 10:0.0193096657732 11:0.0082599420163 12:0.00273508013785 13:0.0303593895301 14:0.0137848038948 15:0.00273508013785 16:0.00273508013785 17:0.00273508013785 18:0.0137848038948 19:0.00273508013785 20:0.00273508013785 21:0.00273508013785 22:0.0082599420163 23:0.00273508013785 24:0.00273508013785 25:0.0082599420163 26:0.0082599420163 27:0.00273508013785 28:0.00273508013785 29:0.00273508013785 30:0.00273508013785 31:0.00273508013785 32:0.00273508013785 33:0.00273508013785 34:0.00273508013785 35:0.00273508013785 36:0.0193096657732 37:0.00273508013785 38:0.0137848038948 39:0.00273508013785 40:0.00273508013785 41:0.00273508013785 42:0.0911328701931 43:0.00273508013785 44:0.0082599420163 45:0.00273508013785 46:0.00273508013785 47:0.0248345276517 48:0.00273508013785 49:0.00273508013785 50:0.0082599420163 51:0.00273508013785 52:0.00273508013785 53:0.00273508013785 54:0.00273508013785 55:0.0137848038948 56:0.00273508013785 57:0.0248345276517 58:0.0248345276517 59:0.00273508013785 60:0.00273508013785 61:0.00273508013785 62:0.0358842514086 63:0.00273508013785 64:0.0635085608008 65:0.00273508013785 66:0.00273508013785 67:0.00273508013785 68:0.00273508013785 69:0.290027897817 70:0.00273508013785 71:0.00273508013785 72:0.00273508013785 73:0.00273508013785 74:0.00273508013785 75:0.00273508013785 76:0.0137848038948 77:0.00273508013785 78:0.00273508013785 79:0.00273508013785 80:0.00273508013785 81:0.00273508013785 82:0.00273508013785 83:0.0082599420163 84:0.00273508013785 85:0.00273508013785 86:0.00273508013785 87:0.00273508013785 88:0.00273508013785 89:0.0137848038948 90:0.0137848038948 91:0.00273508013785 92:0.00273508013785 93:0.00273508013785 94:0.00273508013785 95:0.00273508013785 96:0.00273508013785 97:0.00273508013785 98:0.00273508013785 99:0.0082599420163 100:0.00273508013785
12 0:0.00348626411937 1:0.00348626411937 2:0.00348626411937 3:0.00348626411937 4:0.00348626411937 5:0.00348626411937 6:0.00348626411937 7:0.00348626411937 8:0.00348626411937 9:0.00348626411937 10:0.00348626411937 11:0.00348626411937 12:0.00348626411937 13:0.228838376795 14:0.00348626411937 15:0.0105285176405 16:0.00348626411937 17:0.00348626411937 18:0.00348626411937 19:0.00348626411937 20:0.00348626411937 21:0.00348626411937 22:0.00348626411937 23:0.00348626411937 24:0.038697531725 25:0.00348626411937 26:0.00348626411937 27:0.00348626411937 28:0.00348626411937 29:0.00348626411937 30:0.0175707711616 31:0.00348626411937 32:0.0175707711616 33:0.0739087993306 34:0.00348626411937 35:0.00348626411937 36:0.00348626411937 37:0.00348626411937 38:0.00348626411937 39:0.00348626411937 40:0.0105285176405 41:0.00348626411937 42:0.137289081021 43:0.00348626411937 44:0.00348626411937 45:0.00348626411937 46:0.00348626411937 47:0.00348626411937 48:0.00348626411937 49:0.0105285176405 50:0.00348626411937 51:0.0105285176405 52:0.00348626411937 53:0.0105285176405 54:0.0105285176405 55:0.00348626411937 56:0.00348626411937 57:0.00348626411937 58:0.00348626411937 59:0.00348626411937 60:0.00348626411937 61:0.00348626411937 62:0.0105285176405 63:0.00348626411937 64:0.00348626411937 65:0.00348626411937 66:0.00348626411937 67:0.00348626411937 68:0.00348626411937 69:0.00348626411937 70:0.0246130246827 71:0.00348626411937 72:0.00348626411937 73:0.00348626411937 74:0.00348626411937 75:0.00348626411937 76:0.00348626411937 77:0.038697531725 78:0.00348626411937 79:0.0316552782039 80:0.00348626411937 81:0.00348626411937 82:0.00348626411937 83:0.0105285176405 84:0.00348626411937 85:0.00348626411937 86:0.00348626411937 87:0.0105285176405 88:0.00348626411937 89:0.00348626411937 90:0.00348626411937 91:0.00348626411937 92:0.00348626411937 93:0.00348626411937 94:0.0105285176405 95:0.00348626411937 96:0.00348626411937 97:0.00348626411937 98:0.00348626411937 99:0.00348626411937 100:0.00348626411937
12 0:0.0180800688765 1:0.00358731525326 2:0.00358731525326 3:0.00358731525326 4:0.00358731525326 5:0.00358731525326 6:0.00358731525326 7:0.00358731525326 8:0.00358731525326 9:0.00358731525326 10:0.0108336920649 11:0.00358731525326 12:0.00358731525326 13:0.00358731525326 14:0.00358731525326 15:0.00358731525326 16:0.00358731525326 17:0.00358731525326 18:0.00358731525326 19:0.00358731525326 20:0.0180800688765 21:0.00358731525326 22:0.0108336920649 23:0.00358731525326 24:0.00358731525326 25:0.00358731525326 26:0.00358731525326 27:0.00358731525326 28:0.00358731525326 29:0.00358731525326 30:0.0108336920649 31:0.00358731525326 32:0.00358731525326 33:0.00358731525326 34:0.00358731525326 35:0.00358731525326 36:0.00358731525326 37:0.00358731525326 38:0.00358731525326 39:0.00358731525326 40:0.00358731525326 41:0.00358731525326 42:0.48909456163 43:0.00358731525326 44:0.00358731525326 45:0.00358731525326 46:0.00358731525326 47:0.00358731525326 48:0.00358731525326 49:0.00358731525326 50:0.00358731525326 51:0.00358731525326 52:0.025326445688 53:0.00358731525326 54:0.00358731525326 55:0.00358731525326 56:0.00358731525326 57:0.00358731525326 58:0.0108336920649 59:0.00358731525326 60:0.0108336920649 61:0.00358731525326 62:0.00358731525326 63:0.00358731525326 64:0.00358731525326 65:0.00358731525326 66:0.00358731525326 67:0.00358731525326 68:0.00358731525326 69:0.00358731525326 70:0.00358731525326 71:0.00358731525326 72:0.00358731525326 73:0.00358731525326 74:0.00358731525326 75:0.00358731525326 76:0.00358731525326 77:0.00358731525326 78:0.00358731525326 79:0.00358731525326 80:0.00358731525326 81:0.0108336920649 82:0.00358731525326 83:0.0325728224996 84:0.00358731525326 85:0.00358731525326 86:0.00358731525326 87:0.00358731525326 88:0.00358731525326 89:0.0108336920649 90:0.0108336920649 91:0.00358731525326 92:0.00358731525326 93:0.00358731525326 94:0.00358731525326 95:0.00358731525326 96:0.00358731525326 97:0.00358731525326 98:0.00358731525326 99:0.0180800688765 100:0.00358731525326
12 0:0.0039603960396 1:0.0039603960396 2:0.0039603960396 3:0.0039603960396 4:0.0039603960396 5:0.0039603960396 6:0.0039603960396 7:0.0039603960396 8:0.0039603960396 9:0.0039603960396 10:0.0039603960396 11:0.0039603960396 12:0.0039603960396 13:0.0039603960396 14:0.0039603960396 15:0.0039603960396 16:0.0039603960396 17:0.0039603960396 18:0.0039603960396 19:0.0279603960396 20:0.0039603960396 21:0.0039603960396 22:0.0119603960396 23:0.0039603960396 24:0.0039603960396 25:0.0039603960396 26:0.0039603960396 27:0.0039603960396 28:0.0039603960396 29:0.0039603960396 30:0.0039603960396 31:0.0039603960396 32:0.0039603960396 33:0.0039603960396 34:0.0039603960396 35:0.0039603960396 36:0.0039603960396 37:0.0039603960396 38:0.0039603960396 39:0.0039603960396 40:0.0039603960396 41:0.0039603960396 42:0.49196039604 43:0.0039603960396 44:0.0119603960396 45:0.0039603960396 46:0.0039603960396 47:0.0039603960396 48:0.0039603960396 49:0.0039603960396 50:0.0119603960396 51:0.0039603960396 52:0.0039603960396 53:0.0039603960396 54:0.0039603960396 55:0.0039603960396 56:0.0039603960396 57:0.0039603960396 58:0.0039603960396 59:0.0039603960396 60:0.0039603960396 61:0.0039603960396 62:0.0039603960396 63:0.0039603960396 64:0.0039603960396 65:0.0039603960396 66:0.0039603960396 67:0.0039603960396 68:0.0039603960396 69:0.0039603960396 70:0.0039603960396 71:0.0039603960396 72:0.0039603960396 73:0.0039603960396 74:0.0039603960396 75:0.0039603960396 76:0.0039603960396 77:0.0039603960396 78:0.0039603960396 79:0.0039603960396 80:0.0039603960396 81:0.0119603960396 82:0.0199603960396 83:0.0039603960396 84:0.0199603960396 85:0.0039603960396 86:0.0039603960396 87:0.0039603960396 88:0.0039603960396 89:0.0039603960396 90:0.0039603960396 91:0.0039603960396 92:0.0039603960396 93:0.0039603960396 94:0.0279603960396 95:0.0039603960396 96:0.0039603960396 97:0.0039603960396 98:0.0039603960396 99:0.0039603960396 100:0.0039603960396
13 0:0.024440905629 1:0.00346188465 2:0.00346188465 3:0.010454891643 4:0.017447898636 5:0.00346188465 6:0.00346188465 7:0.00346188465 8:0.00346188465 9:0.00346188465 10:0.00346188465 11:0.00346188465 12:0.00346188465 13:0.00346188465 14:0.010454891643 15:0.017447898636 16:0.00346188465 17:0.010454891643 18:0.00346188465 19:0.045419926608 20:0.00346188465 21:0.00346188465 22:0.017447898636 23:0.00346188465 24:0.00346188465 25:0.00346188465 26:0.00346188465 27:0.00346188465 28:0.00346188465 29:0.024440905629 30:0.00346188465 31:0.038426919615 32:0.00346188465 33:0.010454891643 34:0.00346188465 35:0.00346188465 36:0.00346188465 37:0.00346188465 38:0.00346188465 39:0.00346188465 40:0.00346188465 41:0.00346188465 42:0.00346188465 43:0.010454891643 44:0.017447898636 45:0.024440905629 46:0.00346188465 47:0.010454891643 48:0.017447898636 49:0.031433912622 50:0.0873779685661 51:0.010454891643 52:0.010454891643 53:0.00346188465 54:0.038426919615 55:0.031433912622 56:0.00346188465 57:0.00346188465 58:0.00346188465 59:0.00346188465 60:0.00346188465 61:0.00346188465 62:0.00346188465 63:0.00346188465 64:0.00346188465 65:0.00346188465 66:0.010454891643 67:0.00346188465 68:0.00346188465 69:0.101363982552 70:0.00346188465 71:0.00346188465 72:0.00346188465 73:0.00346188465 74:0.00346188465 75:0.00346188465 76:0.00346188465 77:0.010454891643 78:0.00346188465 79:0.00346188465 80:0.00346188465 81:0.00346188465 82:0.00346188465 83:0.017447898636 84:0.00346188465 85:0.00346188465 86:0.00346188465 87:0.00346188465 88:0.00346188465 89:0.00346188465 90:0.00346188465 91:0.017447898636 92:0.00346188465 93:0.010454891643 94:0.017447898636 95:0.00346188465 96:0.00346188465 97:0.00346188465 98:0.00346188465 99:0.017447898636 100:0.038426919615
13 0:0.00377900385458 1:0.00377900385458 2:0.0114125916408 3:0.00377900385458 4:0.00377900385458 5:0.00377900385458 6:0.0343133549996 7:0.00377900385458 8:0.00377900385458 9:0.00377900385458 10:0.00377900385458 11:0.0266797672134 12:0.0495805305721 13:0.0266797672134 14:0.0114125916408 15:0.00377900385458 16:0.00377900385458 17:0.00377900385458 18:0.00377900385458 19:0.00377900385458 20:0.0190461794271 21:0.0114125916408 22:0.0190461794271 23:0.0343133549996 24:0.00377900385458 25:0.00377900385458 26:0.0266797672134 27:0.0114125916408 28:0.0114125916408 29:0.00377900385458 30:0.00377900385458 31:0.0114125916408 32:0.00377900385458 33:0.0495805305721 34:0.0190461794271 35:0.00377900385458 36:0.0114125916408 37:0.0190461794271 38:0.00377900385458 39:0.00377900385458 40:0.00377900385458 41:0.00377900385458 42:0.0114125916408 43:0.00377900385458 44:0.00377900385458 45:0.00377900385458 46:0.00377900385458 47:0.00377900385458 48:0.00377900385458 49:0.00377900385458 50:0.00377900385458 51:0.00377900385458 52:0.00377900385458 53:0.00377900385458 54:0.00377900385458 55:0.00377900385458 56:0.00377900385458 57:0.00377900385458 58:0.00377900385458 59:0.00377900385458 60:0.00377900385458 61:0.00377900385458 62:0.00377900385458 63:0.0114125916408 64:0.00377900385458 65:0.00377900385458 66:0.0114125916408 67:0.00377900385458 68:0.00377900385458 69:0.103015645076 70:0.00377900385458 71:0.00377900385458 72:0.00377900385458 73:0.0266797672134 74:0.00377900385458 75:0.00377900385458 76:0.0114125916408 77:0.00377900385458 78:0.0114125916408 79:0.00377900385458 80:0.00377900385458 81:0.0114125916408 82:0.00377900385458 83:0.0190461794271 84:0.0114125916408 85:0.0114125916408 86:0.0114125916408 87:0.00377900385458 88:0.0114125916408 89:0.0343133549996 90:0.00377900385458 91:0.00377900385458 92:0.0114125916408 93:0.0190461794271 94:0.00377900385458 95:0.00377900385458 96:0.00377900385458 97:0.00377900385458 98:0.00377900385458 99:0.0190461794271 100:0.00377900385458
